Collibra Resource ID,Requirement Name,Requirement Description,Collibra Location ID,Published Indicator,Data Quality Requirement Target,Dictionary Reference Number,Extract Timestamp
347db9d8-2560-451c-a368-5ebe62f32281,individual.Accuracy[gender],An individual must have the gender as recorded in the authoritative source for the individual.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,DD00121864,Fri Feb 19 05:31:51 HKT 2021
9cd232af-fcfe-43f5-a462-7786e0d098dd,individual.Accuracy[politically exposed person indicator],An individual must have the politically exposed person indicator as recorded in the authoritative source for the individual.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,DD00121875,Fri Feb 19 05:31:51 HKT 2021
e6d18c7f-6d55-4227-9114-c6b4d4d6c95a,individual.Accuracy[rank or title],An individual must have the rank or title as recorded in the authoritative source for the individual,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,0.985,,Fri Feb 19 05:31:51 HKT 2021
62883131-c0c0-4e06-94b9-9b31aa08d7d7,individual age band.Conformity,Must be a conformed individual age band.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
3644b5c7-fdda-44aa-a649-76e4ba11bfe1,individual age band.Validity,Must be a valid individual age band.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
b1a48a09-cafa-4020-9c4e-c92388f46fce,Individual Alias Name.Accuracy.Format.1,Individual Alias Name must not contain any clerical instructions.,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,,,Fri Feb 19 05:31:51 HKT 2021
b5c2a5a1-c778-4b43-9c19-c34e72ee709f,Individual Alias Name.Completeness.Mandatory.1,"If Individual Alias Name is available, then Individual Alias Name must be populated.",c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,,,Fri Feb 19 05:31:51 HKT 2021
af7270ea-eafe-444f-8374-f028513bfed2,individual also known as.Consistency[also known as name],An individual also known as must have the also known as name as recorded in the source for the individual also known as.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120260,Fri Feb 19 05:31:51 HKT 2021
52e85f2e-75c3-4036-937b-3d984aa8c9ac,Individual Birth Date.Accuracy.Format.1,"Individual Birth Date must contain day, month and year.",c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,,,Fri Feb 19 05:31:51 HKT 2021
03c826c0-3a52-437e-b623-526b7cf46147,Individual Birth Date.Accuracy.Format.2,Individual Birth Date year must be specified in a four-digit format.,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,,,Fri Feb 19 05:31:51 HKT 2021
aeda4d47-699a-403d-8c1c-99ad62bce699,Individual Birth Date.Accuracy.Format.3,Individual Birth Date must be expressed in a recognised date format.,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,,,Fri Feb 19 05:31:51 HKT 2021
23818f3e-58da-4d1d-acbc-e097c82641b6,Individual Birth Date.Accuracy.Inter-field.1,Individual Birth Date must not be more than 110 years ago.,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,,,Fri Feb 19 05:31:51 HKT 2021
f7838edb-5113-4770-8bdf-b94e4e443de7,Individual Birth Date.Accuracy.Inter-field.2,Individual Birth Date must not be a date in the future.,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,,,Fri Feb 19 05:31:51 HKT 2021
6c9c1e00-a50d-4853-9e60-1d6c7e791a23,Individual Birth Date.Accuracy.Inter-field.3,Individual Birth Date must be less than the associated Customer Account Opening Date.,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,,,Fri Feb 19 05:31:51 HKT 2021
20114060-110c-4638-a187-e0a7ea855d5a,Individual Birth Date.Completeness.Mandatory.1,Individual Birth Date must be populated.,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,,,Fri Feb 19 05:31:51 HKT 2021
298dc838-c93d-436f-874a-7cba554cb634,Individual Birth Date.Completeness.Specificity.1,Individual Birth Date must not contain a meaningless default value.,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,,,Fri Feb 19 05:31:51 HKT 2021
c5bd09af-d615-4dfc-b448-bcf6275f658b,individual by deceased classification.Validity,Must be a valid individual by deceased classification in Indicator Data Standard,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
a2450b2e-b6ec-40b4-be7d-2bcf88a9dadd,individual.Completeness[also known as name],An individual may have at one or more also known as name.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0,DD120312,Fri Feb 19 05:31:51 HKT 2021
362a7597-2405-4077-95d8-1a7acb062dff,individual.Completeness[annual reported gross salary amount],An individual must have exactly one annual reported gross salary amount,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
3bea39dd-e667-49b8-8fd3-40bd1d67bc82,individual.Completeness[contact email address],An individual may have at least one contact email address,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
4b92c061-11cf-4040-b2e8-aa093d44f5ad,individual.Completeness[contact mobile number],An individual may have a contact mobile number.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
ecb1a0eb-e139-46e3-b723-76b3d241c66a,individual.Completeness[country of birth],An individual must have exactly one country of birth.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120313,Fri Feb 19 05:31:51 HKT 2021
4b8a45ef-612c-49bf-9bb2-aa9bb373643b,individual.Completeness[country of nationality],An individual must have at least one country of nationality.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120315,Fri Feb 19 05:31:51 HKT 2021
6e7d2660-d5f6-4bac-a39a-b94835f39a57,individual.Completeness[country of tax residence],An individual may have one or more country of tax residence.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0,DD120316,Fri Feb 19 05:31:51 HKT 2021
0e600554-00b2-44fa-8887-a7780202af7f,individual.Completeness[education or qualification level],An individual must have exactly one education or qualification level,c1022889-d4c2-437b-b677-21a11929cd7c,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
7f90b3f1-2a30-4d4d-8428-226b96fed84c,individual.Completeness[employment role],If an individual is currently employed then an individual must have one or more employment role,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120317,Fri Feb 19 05:31:51 HKT 2021
459fbed1-6cf2-4f2c-83de-593e6e7cd7f4,individual.Completeness[employment status],An individual must have at one or more employment status.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120318,Fri Feb 19 05:31:51 HKT 2021
215db721-d987-4130-b3c8-75bd2f124c5c,individual.Completeness[first name],An individual must exactly have one first name.,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,0.985,,Fri Feb 19 05:31:51 HKT 2021
963d903d-9fcd-41b2-8af6-0a5f6d8720f7,individual.Completeness[first name],An individual must have exactly one first name.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120320,Fri Feb 19 05:31:51 HKT 2021
c13ee6bf-3cda-4567-a491-697c274660b0,individual.Completeness[full recorded name],An individual must have exactly one full recorded name,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
5d9f7171-23cb-40d5-a20d-773a87cd75f3,individual.Completeness[gender],An individual must have exactly one gender.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120322,Fri Feb 19 05:31:51 HKT 2021
e18644bc-82dc-4bae-9c82-a9bc894dc3a0,individual.Completeness[home phone number],An individual may have at least one home phone number,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
6734118c-ad34-45a7-a949-e7a107c3d716,individual.Completeness[identity document by external identification document type],An individual must have an identity document by external identification document type,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,0.99,,Fri Feb 19 05:31:51 HKT 2021
d087b884-cd52-4ef1-85b6-40a4cf9b5d10,individual.Completeness[indicator],An individual may have at least one indicator,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
fc82acdd-2a4a-42f6-8779-b808b317423b,individual.Completeness[individual age band],An individual must have exactly one individual age band.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
f97ba70b-4126-4de4-9f15-609e2b33cfe6,individual.Completeness[individual by deceased classification],An individual must have exactly one individual by deceased classification,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
cdec6af9-2580-4f29-bbf1-ce7d45857ebe,individual.Completeness[individual legal name],An individual  must have exactly one individual legal name.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120323,Fri Feb 19 05:31:51 HKT 2021
62847d51-f718-48a9-b3ad-300a0d75014e,individual.Completeness[individual previous last name],An individual may have atleast one individual previous last name,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
8fc90f7b-1443-4360-b2ec-d98eefb0c087,individual.Completeness[individual previous residential address],An individual may have one or more individual previous residential address.,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,0,,Fri Feb 19 05:31:51 HKT 2021
8dc586a8-e32a-4f03-992a-3481e462884e,individual.Completeness[individual residential address],An individual must have at least one individual residential address.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120324,Fri Feb 19 05:31:51 HKT 2021
fad51f27-ce2c-441a-b42a-b7d82b0e3a9a,individual.Completeness[last name],An individual  must have exactly one last name.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120327,Fri Feb 19 05:31:51 HKT 2021
b7fd089a-ec75-413c-b51f-daa806d15418,individual.Completeness[marital status],An individual may have exactly one marital status.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
6fea1aa1-d245-4935-a3f5-7ed43e8cda73,individual.Completeness[marriage date],An individual may have at least one marriage date,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
4b18d1db-c53b-47ec-a327-bbbbd7d83bd2,individual.Completeness[middle name],An individual may have one or more middle name.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0,DD120328,Fri Feb 19 05:31:51 HKT 2021
59fe20b4-bc97-44bf-899f-b55ee3724127,individual.Completeness[politically exposed person indicator],An individual must have exactly one politically exposed person indicator.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,DD00121886,Fri Feb 19 05:31:51 HKT 2021
7afd01f1-5fbf-48bb-a28c-598ec1a9b0e3,individual.Completeness[preferred first name],An individual may have exactly one preferred first name.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.95,,Fri Feb 19 05:31:51 HKT 2021
e4177870-258b-403e-97f8-62aae0de2273,individual.Completeness[primary country of residence],An individual must have exactly one primary country of residence.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
dc2c597b-3b14-4c73-962d-0f2a50f9929b,individual.Completeness[primary employer name],An individual may have exactly one primary employer name,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
76461c06-66d5-430f-8fce-13f37ab511b9,individual.Completeness[rank or title],An individual may have one or more rank or title,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.01,,Fri Feb 19 05:31:51 HKT 2021
08ead023-eeb0-4d57-a5ee-1121c57c4825,individual.Completeness[smoker indicator],An Individual must have a smoker indicator for an Insurance Policy,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.99,DD120790,Fri Feb 19 05:31:51 HKT 2021
fcaafe78-b445-413d-a61f-cfb51f50b933,individual.Completeness[social security number],An individual must have exactly one social security number,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD111763,Fri Feb 19 05:31:51 HKT 2021
d621a2e7-47d4-4489-ae93-5b8944c08850,individual.Completeness[staff indicator],An individual must have exactly one value for staff indicator.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
68f16c87-0c6a-4dfe-9ba7-3a1059339997,individual.Completeness[vulnerable or special case CDD classification],An individual may have at least one vulnerable or special case CDD classification,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
1c1da877-e2b6-46a2-bd24-4d9c7833ac9e,individual.Completeness[work phone number],An individual may have at least one work phone number.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
86c49002-2586-42ae-910d-100d5bf04b57,individual.Consistency[country of birth],An individual must have the country of birth as recorded in the source for the individual.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120330,Fri Feb 19 05:31:51 HKT 2021
3b2e3e91-4bf8-44c2-8bdc-3692ab3c2a86,individual.Consistency[country of nationality],An individual must have the country of nationality as recorded in the source for the individual.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120333,Fri Feb 19 05:31:51 HKT 2021
482f3e4b-c1d0-4d25-b15f-37ce93b79dd4,individual.Consistency[country of tax residence],An individual must have the country of tax residence as recorded in the source for the individual.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120334,Fri Feb 19 05:31:51 HKT 2021
5dab8b29-3d0f-4b40-9cf4-d4cc5e1b9c03,individual.Consistency[date of an event],An Individual must have the date of an event as recorded in the source for the Insurance Policy,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,0.99,,Fri Feb 19 05:31:51 HKT 2021
96a15db3-d4e6-4fee-91ab-04c452977057,individual.Consistency[employment role],An individual must have the employment role as recorded in the source for the individual.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120335,Fri Feb 19 05:31:51 HKT 2021
973bc815-49a6-4c33-9614-91299e1bab7c,individual.Consistency[employment status],An individual must have the employment status as recorded in the source for the individual.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120338,Fri Feb 19 05:31:51 HKT 2021
85ad909a-f3b0-4cf0-a514-db70fef8aa06,individual.Consistency[first name],An individual must have the first name as recorded in the source for the individual.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120340,Fri Feb 19 05:31:51 HKT 2021
3f380c1b-e0f5-4f5c-b228-5430abb76d0d,individual.Consistency[gender],An individual must have the gender as recorded in the source for the individual.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120344,Fri Feb 19 05:31:51 HKT 2021
fcaa44c4-562f-43aa-8809-054f52eb68ca,individual.Consistency[home phone number],An individual must have the home phone number as recorded in the source for the individual,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,0.985,,Fri Feb 19 05:31:51 HKT 2021
55ba1795-1f94-4899-b8bf-b13e76ed64fd,individual.Consistency[individual by deceased classification],An individual must have the individual by deceased classification as recorded in the source for the individual,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
ead91ddb-f3de-40f4-81f7-3d477cde1622,individual.Consistency[individual legal name],An individual must have the individual legal name as recorded in the source for the individual.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120343,Fri Feb 19 05:31:51 HKT 2021
965def1e-e3dd-44b2-83ca-8c3b4ad3f0d6,individual.Consistency[last name],An individual must have the last name as recorded in the source for the individual.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120347,Fri Feb 19 05:31:51 HKT 2021
e4a85b7e-45d1-4266-830d-c2aeb450f4f0,individual.Consistency[middle name],An individual must have the middle name as recorded in the source for the individual.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120348,Fri Feb 19 05:31:51 HKT 2021
1eea25f0-a1e8-4bd5-ab07-40230487fd2c,individual.Consistency[politically exposed person indicator],An individual must have the politically exposed person indicator as recorded in the source for the individual.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
abba3f40-1dc6-4bea-8c1e-53afbf6b7225,individual.Consistency[smoker indicator],An individual must have the smoker indicator as recorded in the source for the Insurance Policy,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.99,DD120791,Fri Feb 19 05:31:51 HKT 2021
9acf2efe-5fbe-4e81-8acb-a46eba7b9549,individual.Consistency[work phone number],An individual must have the work phone number as recorded in the source for the individual,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,0.985,,Fri Feb 19 05:31:51 HKT 2021
2db57dc7-d711-4d5b-bcf9-db9b840aad61,individual customer.Accuracy[monthly disposable income],An individual customer must have the monthly disposable income as recorded in the authoritative source for the individual customer.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,DD00121881,Fri Feb 19 05:31:51 HKT 2021
05dc5e20-7209-4267-ad9f-b7ec280477c3,Individual Customer.Accuracy[Total Annual Income],An individual customer must have the same total annual income as recorded in the authoritative source for the individual customer,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,DD116880,Fri Feb 19 05:31:51 HKT 2021
cbf30ef1-ce8a-4bda-91cb-d0905ab90f95,individual customer.Completeness[country of permanent domicile],An individual customer must have exactly one country of permanent domicile,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
5d637123-5632-482c-b3e5-0543af805633,individual customer.Completeness[individual customer categorisation by residency status],An individual customer must have exactly one individual customer categorisation by residency status,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
a47d9355-eb84-4f52-a25f-6b8f6e8c51c3,individual customer.Completeness[monthly disposable income],An individual customer must have exactly one monthly disposable income amount.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,DD00122112,Fri Feb 19 05:31:51 HKT 2021
9378e046-3e56-4735-849f-bbd5797e6a5a,individual customer.Completeness[primary banking indicator],"A individual customer must have exactly one primary banking indicator.
 ",b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
29ebfca3-4ebe-46fd-a031-e6c49336ed3d,individual customer.Completeness[proposition],An individual customer  may have at least one proposition,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
87c1a0f3-0ec2-4792-a050-bd3fbfe1f7ae,individual customer.Completeness[proposition at origination],An individual customer must have exactly one proposition at origination.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,,Fri Feb 19 05:31:51 HKT 2021
8037b16d-cb07-4f65-9015-f6d2ba85683d,individual customer.Completeness[staff indicator],An individual customer must have a staff indicator in a policy administration system,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.99,DD120789,Fri Feb 19 05:31:51 HKT 2021
377df769-afb5-4e31-8c24-ee275bf4cf30,Individual Customer.Completeness[Total Annual Income],An individual customer must have exactly one total annual income amount,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,DD116881,Fri Feb 19 05:31:51 HKT 2021
8d88144b-9b32-48a0-874c-2b96b6b660d7,individual demographic factor.Completeness[ethnicity],An individual demographic factor must have exactly one ethnicity,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
650ab7c5-3abd-40b8-a7e4-3badd44dee96,individual demographic factor.Completeness[individual sexual orientation],An individual demographic factor may have  at least one individual sexual orientation,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
b8b2c8de-afeb-472e-baf6-f5e8dbee4932,individual demographic factor.Completeness[race],An individual demographic factor must have exactly one race,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
e5fc2ae4-9bb4-498e-b0a8-9e7bbd78ae6a,individual employment status.Completeness[employment status type],An individual employment status must have exactly one employment status type,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
3a022efa-1a1b-48d7-86c3-0f0e3a18fe01,individual employment status.Validity,Must be a valid employee status in Employee Status Code Data Standard.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.95,,Fri Feb 19 05:31:51 HKT 2021
96d37f48-83da-4fcb-9d33-0282948b7876,individual employment status.Validity,Must be a valid individual employment status in Employee Status Code Data Standard.,c1022889-d4c2-437b-b677-21a11929cd7c,TRUE,0.98,,Fri Feb 19 05:31:51 HKT 2021
45e7e7db-9fd2-4a22-b876-76e8ea4166cf,Individual Forename.Accuracy.Format.1,Individual Forename must not contain any clerical instructions.,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,,,Fri Feb 19 05:31:51 HKT 2021
f0af66a1-d3a0-494a-abed-7baf2fad6d7f,Individual Forename.Accuracy.Format.2,Individual Forename must not contain numbers.,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,,,Fri Feb 19 05:31:51 HKT 2021
6a86a3c8-1c6f-4678-aa16-466417eceda6,Individual Forename.Completeness.Mandatory.1,Individual Forename must be populated.,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,,,Fri Feb 19 05:31:51 HKT 2021
815231fe-6c56-4565-8cf8-fc84bd323c06,Individual Gender Code.Accuracy.Format.1,Individual Gender Code must contain only one value.,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,,,Fri Feb 19 05:31:51 HKT 2021
35fee59d-7344-4057-8bc0-ef2f9a01819b,Individual Gender Code.Accuracy.Reference.1,Individual Gender Code must exist in HRDS009.,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,,,Fri Feb 19 05:31:51 HKT 2021
cfdf2edb-2e3c-4c1b-8660-9ba79e5d22a5,Individual Gender Code.Completeness.Mandatory.1,Individual Gender Code must be populated.,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,,,Fri Feb 19 05:31:51 HKT 2021
cacc10b9-1aaa-415c-a88a-9b8e334480ee,individual given identity.Accuracy[date of birth],An individual given identity must have the date of birth as recorded in the authoritative source for the individual given identity.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,DD00121887,Fri Feb 19 05:31:51 HKT 2021
f02c7e7a-62fd-4f37-9aca-2d4eb1c88762,individual given identity.Accuracy[government issued identification number],An individual given identity must have the government issued identification number as recorded in the authoritative source for the individual given identity.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,DD00121876,Fri Feb 19 05:31:51 HKT 2021
8e2efee1-5928-4950-861a-737e183a8212,individual given identity.Accuracy[individual legal name],An individual given identity must have the individual legal name as recorded in the authoritative source for the individual given identity.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,DD00121877,Fri Feb 19 05:31:51 HKT 2021
0e65af52-7113-4374-84e4-5e3581599985,individual given identity.Completeness[citizenship country name],An individual given identity must have at least one citizenship country name.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120258,Fri Feb 19 05:31:51 HKT 2021
33d7cd5a-9586-4916-94f7-78cb0ca75df8,individual given identity.Completeness[city or town],An individual given identity must have exactly one city or town.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
5093fb34-fbee-4710-a761-5b57076f7ba5,individual given identity.Completeness[country of citizenship],An individual given identity must have at least one country of citizenship.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120261,Fri Feb 19 05:31:51 HKT 2021
2c513396-1835-4a17-a932-26899b2bcd37,individual given identity.Completeness[country of usage],An individual given identity must have exactly one country of usage,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
1c676c09-a914-4142-b09a-df1787ae1e24,individual given identity.Completeness[date of birth],An individual given identity must have exactly one date of birth.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120262,Fri Feb 19 05:31:51 HKT 2021
b46d65b8-3055-4849-bccf-3129d2d88f8c,individual given identity.Completeness[government issued identification number],An individual given identity must have at least one government issued identification number.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,DD00122197,Fri Feb 19 05:31:51 HKT 2021
91c02d3f-ca85-4280-8a0d-47d3e4d3a323,individual given identity.Completeness[government issued identifier ],An individual given identity must have exactly one government issued identifier.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD00121606,Fri Feb 19 05:31:51 HKT 2021
b8b19123-acef-4dff-ae34-597c52448512,individual given identity.Completeness[individual legal name],An individual given identity must have exactly one individual legal name.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.975,DD00121884,Fri Feb 19 05:31:51 HKT 2021
b2e28fa9-cd54-43fa-8109-027a8ac0592e,individual given identity.Consistency[citizenship country name],An individual given identity must have the citizenship country name as recorded in the source for the individual given identity.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120263,Fri Feb 19 05:31:51 HKT 2021
61d7938d-350b-44f1-b9a7-7f4da8d8f826,individual given identity.Consistency[city or town],An individual given identity must have the city or town name as recorded in the source for the individual given identity,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,0.985,,Fri Feb 19 05:31:51 HKT 2021
41a729b5-8cf8-4941-83b2-c1594c39840f,individual given identity.Consistency[country of citizenship],An individual given identity must have the country of citizenship as recorded in the source for the individual given identity.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120264,Fri Feb 19 05:31:51 HKT 2021
657896fe-92c8-4af9-ac9e-44b178d65797,individual given identity.Consistency[date of birth],An individual given identity must have the date of birth as recorded in the source for the individual given identity.,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,DD120265,Fri Feb 19 05:31:51 HKT 2021
c7046048-9117-4065-b1dd-1ec7b7cafe74,individual given identity.Reasonableness[individual legal name],A/An individual given identity must be reasonably aligned to the individual customer constructs,c1022889-d4c2-437b-b677-21a11929cd7c,FALSE,0.99,,Fri Feb 19 05:31:51 HKT 2021
b8aa79f1-44df-4cc4-87f6-e92111286499,individual health condition.Completeness[health condition],An individual health condition may have at least one health condition,b8bbedcc-6dbb-4f4c-9d78-11a03e79d3e5,TRUE,0.985,,Fri Feb 19 05:31:51 HKT 2021
